--- ---
  0   0   0   0
  0   0 132 255
  0   0 136 255
  0   0 141 255
  0   0 145 255
  0   0 150 255
  0   0 154 255
  0   0 159 255
  0   0 163 255
  0   0 168 255
  0   0 172 255
  0   0 177 255
  0   0 182 255
  0   0 186 255
  0   0 191 255
  0   0 195 255
  0   0 200 255
  0   0 204 255
  0   0 209 255
  0   0 213 255
  0   0 218 255
  0   0 222 255
  0   0 227 255
  0   0 232 255
  0   0 236 255
  0   0 241 255
  0   0 245 255
  0   0 250 255
  0   0 254 255
  0   0 255 255
  0   0 255 255
  0   0 255 255
  0   0 255 255
  0   4 255 255
  0   8 255 255
  0  12 255 255
  0  16 255 255
  0  20 255 255
  0  24 255 255
  0  28 255 255
  0  32 255 255
  0  36 255 255
  0  40 255 255
  0  44 255 255
  0  48 255 255
  0  52 255 255
  0  56 255 255
  0  60 255 255
  0  64 255 255
  0  68 255 255
  0  72 255 255
  0  76 255 255
  0  80 255 255
  0  84 255 255
  0  88 255 255
  0  92 255 255
  0  96 255 255
  0 100 255 255
  0 104 255 255
  0 108 255 255
  0 112 255 255
  0 116 255 255
  0 120 255 255
  0 124 255 255
  0 128 255 255
  0 132 255 255
  0 136 255 255
  0 140 255 255
  0 144 255 255
  0 148 255 255
  0 152 255 255
  0 156 255 255
  0 160 255 255
  0 164 255 255
  0 168 255 255
  0 172 255 255
  0 176 255 255
  0 180 255 255
  0 184 255 255
  0 188 255 255
  0 192 255 255
  0 196 255 255
  0 200 255 255
  0 204 255 255
  0 208 255 255
  0 212 255 255
  0 216 255 255
  0 220 254 255
  0 224 250 255
  0 228 247 255
  2 232 244 255
  5 236 241 255
  8 240 237 255
 12 244 234 255
 15 248 231 255
 18 252 228 255
 21 255 225 255
 24 255 221 255
 28 255 218 255
 31 255 215 255
 34 255 212 255
 37 255 208 255
 41 255 205 255
 44 255 202 255
 47 255 199 255
 50 255 195 255
 54 255 192 255
 57 255 189 255
 60 255 186 255
 63 255 183 255
 66 255 179 255
 70 255 176 255
 73 255 173 255
 76 255 170 255
 79 255 166 255
 83 255 163 255
 86 255 160 255
 89 255 157 255
 92 255 154 255
 95 255 150 255
 99 255 147 255
102 255 144 255
105 255 141 255
108 255 137 255
112 255 134 255
115 255 131 255
118 255 128 255
121 255 125 255
124 255 121 255
128 255 118 255
131 255 115 255
134 255 112 255
137 255 108 255
141 255 105 255
144 255 102 255
147 255  99 255
150 255  95 255
154 255  92 255
157 255  89 255
160 255  86 255
163 255  83 255
166 255  79 255
170 255  76 255
173 255  73 255
176 255  70 255
179 255  66 255
183 255  63 255
186 255  60 255
189 255  57 255
192 255  54 255
195 255  50 255
199 255  47 255
202 255  44 255
205 255  41 255
208 255  37 255
212 255  34 255
215 255  31 255
218 255  28 255
221 255  24 255
224 255  21 255
228 255  18 255
231 255  15 255
234 255  12 255
237 255   8 255
241 252   5 255
244 248   2 255
247 244   0 255
250 240   0 255
254 237   0 255
255 233   0 255
255 229   0 255
255 226   0 255
255 222   0 255
255 218   0 255
255 215   0 255
255 211   0 255
255 207   0 255
255 203   0 255
255 200   0 255
255 196   0 255
255 192   0 255
255 189   0 255
255 185   0 255
255 181   0 255
255 177   0 255
255 174   0 255
255 170   0 255
255 166   0 255
255 163   0 255
255 159   0 255
255 155   0 255
255 152   0 255
255 148   0 255
255 144   0 255
255 140   0 255
255 137   0 255
255 133   0 255
255 129   0 255
255 126   0 255
255 122   0 255
255 118   0 255
255 115   0 255
255 111   0 255
255 107   0 255
255 103   0 255
255 100   0 255
255  96   0 255
255  92   0 255
255  89   0 255
255  85   0 255
255  81   0 255
255  77   0 255
255  74   0 255
255  70   0 255
255  66   0 255
255  63   0 255
255  59   0 255
255  55   0 255
255  52   0 255
255  48   0 255
255  44   0 255
255  40   0 255
255  37   0 255
255  33   0 255
255  29   0 255
255  26   0 255
255  22   0 255
254  18   0 255
250  15   0 255
245  11   0 255
241   7   0 255
236   3   0 255
232   0   0 255
227   0   0 255
222   0   0 255
218   0   0 255
213   0   0 255
209   0   0 255
204   0   0 255
200   0   0 255
195   0   0 255
191   0   0 255
186   0   0 255
182   0   0 255
177   0   0 255
172   0   0 255
168   0   0 255
163   0   0 255
159   0   0 255
154   0   0 255
150   0   0 255
145   0   0 255
141   0   0 255
136   0   0 255
132   0   0 255
127   0   0 255
